title,website_url,source,grades_or_ages,prices_mentioned,description
"Enrichment Studies, Volume 3",https://simplycharlottemason.com/store/enrichment-studies-volume-3/,Simply Charlotte Mason,Charlotte Mason; All Ages,$17.95,"Charlotte Mason enrichment lesson plans that breathe life into your homeschool day with art, music, literature, poetry, and more. These plans have been discontinued. Create free customized lesson plans for your family with the new Simply Charlotte Mason planner! Get Started"
"Enrichment Studies, Volume 3 Bundle",https://simplycharlottemason.com/store/enrichment-studies-volume-3-bundle/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,"Give your whole family an enjoyable year of studies that enrich your student as a person. This convenient bundle collects almost all of the resources you will need for the Enrichment Studies, Volume 3 lesson plans. This bundle can be edited in your cart to remove or add items as needed."
Exploring What God Has Made (Elementary Living Science),https://simplycharlottemason.com/store/exploring-what-god-has-made/,Simply Charlotte Mason,Elementary; Grades 4–6,$12.95,Dig deeper into fascinating general science topics that relate to each day of Creation in this elementary living science course. (Grades 4–6) Click the Book List tab to see a list of materials needed for these lesson plans.
Famous Men of the 16th and 17th Century,https://simplycharlottemason.com/store/famous-men-of-the-16th-and-17th-century/,Simply Charlotte Mason,Charlotte Mason; All Ages,$17.95,A wonderful collection of biographies of prominent men and women who lived in the 1500s and 1600s.
Famous Men of the Middle Ages,https://simplycharlottemason.com/store/famous-men-of-the-middle-ages/,Simply Charlotte Mason,Charlotte Mason; All Ages,$16.95,Living biographies of about 40 prominent characters from the Middle Ages.
Famous Men of the Renaissance and Reformation,https://simplycharlottemason.com/store/famous-men-of-the-renaissance-and-reformation/,Simply Charlotte Mason,Charlotte Mason; All Ages,$16.95,The stories of prominent people from the Renaissance and Reformation.
Field Guide to Trees of North America,https://simplycharlottemason.com/store/field-guide-to-trees-of-north-america/,Simply Charlotte Mason,Charlotte Mason; All Ages,$21.95,Our recommended field guide for trees! Experience the wonder and beauty of trees in nature with this book as your guide.
Fire Road,https://simplycharlottemason.com/store/fire-road/,Simply Charlotte Mason,Charlotte Mason; All Ages,$15.95,"The story of the “Napalm Girl,” now a woman, and how her tragedy was transformed into an unshakable faith in Jesus."
First Steps,https://simplycharlottemason.com/store/first-steps/,Simply Charlotte Mason,Elementary,$6.95,"A wonderful, wholesome reader that our children used to practice their reading during the elementary years. Timeless treasure!"
Five Flavors of Homeschooling,https://simplycharlottemason.com/store/five-flavors-homeschooling/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,
Five Steps to Successful Narration (free e-book),https://simplycharlottemason.com/store/five-steps-to-successful-narration/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,Provide your children with successful narration lessons and you will equip them for the rest of their lives! This free e-book explains how.
For the Children’s Sake,https://simplycharlottemason.com/store/for-the-childrens-sake/,Simply Charlotte Mason,Charlotte Mason; All Ages,$13.95,An inspiring and practical call to give our children the best education possible and extend learning to every aspect of life. An inviting and thoroughly Christian tour through the main ideas in a Charlotte Mason approach.
For the Temple Audiobook,https://simplycharlottemason.com/store/for-the-temple-audiobook/,Simply Charlotte Mason,Charlotte Mason; All Ages,$18.00,"G. A. Henty’s classic tale of the fall of Jerusalem, read by masterful narrator Jim Hodges. (Audio download.)"
"Formation of Character: Charlotte Mason’s Original Home Schooling Series, Volume 5",https://simplycharlottemason.com/store/formation-character-charlotte-masons-original-home-schooling-series-volume-5/,Simply Charlotte Mason,Charlotte Mason; All Ages,$12.95,"Volume 5 of Charlotte Mason’s original writings, Formation of Character , is a collection of mainly living stories that will give wisdom in shaping your child’s personality. Purchase the printed copy and receive two e-book formats free!"
Foundations in Romans: A Romans Bible Study,https://simplycharlottemason.com/store/foundations-in-romans-a-romans-bible-study/,Simply Charlotte Mason,Legacy Curriculum (All Ages); Grades 7–12,$14.95,"Legacy Curriculum Simply Charlotte Mason has launched new curriculum for history, geography, and Bible. The lesson plans on this page and other legacy curriculum have been discontinued. Print books are available while supplies last, and e-books will be available through December 31, 2026. Find out more Teach your student how to do an inductive study of a Bible book. Your child will become grounded in both Biblical truths and correct Bible study habits as he reads through the book of Romans chapter by chapter, identifying main ideas, defining key words, looking for comparison and contrast, narrating each paragraph, and more. (Grades 7–12)"
Founding Mothers: Remembering the Ladies,https://simplycharlottemason.com/store/founding-mothers-remembering-the-ladies/,Simply Charlotte Mason,Charlotte Mason; All Ages,$13.95,A book about the women who played a crucial role in founding of America.
Free Copywork Printables,https://simplycharlottemason.com/store/manuscript-copywork/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,"Free copywork printables download of eighteen selections for beginning writers. Includes classic poetry, Scripture, and more. More than 300 pages!"
Free Printable Book of Centuries Template,https://simplycharlottemason.com/store/basic-book-of-centuries/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,"A Book of Centuries is like a timeline in a book. It can be as simple or elaborate as you like. If you want a simple one, download this free printable Book of Centuries document that labels each two-page spread with a date (in hundred-year increments) from 4000 B.C. to A.D. 2100. For a more deluxe version, see My Book of Centuries in our bookstore."
Genesis through Deuteronomy & Ancient Egypt,https://simplycharlottemason.com/store/genesis-deuteronomy-ancient-egypt/,Simply Charlotte Mason,Legacy Curriculum (All Ages),$19.95,"Legacy Curriculum Simply Charlotte Mason has launched new curriculum for history, geography, and Bible. The lesson plans on this page and other legacy curriculum have been discontinued. Print books are available while supplies last, and e-books will be available through December 31, 2026. Find out more A complete school year of Charlotte Mason history lesson plans covering the historical Bible accounts of Adam to Moses, woven together with a study of Ancient Egypt and other civilizations of the time period. Alongside history lessons, learn about the geography of Africa and enjoy Bible study of Genesis through Deuteronomy. Click the Book List tab to see a list of materials needed for these lesson plans."
Genesis through Deuteronomy & Ancient Egypt (Older 2nd Edition),https://simplycharlottemason.com/store/genesis-deuteronomy-ancient-egypt-old-ed/,Simply Charlotte Mason,Grades 1–12,Free,"This is the older second edition of lesson plans that incorporates the now-out-of-print Oxford First Ancient History book. If you already have that Oxford book and want to use it, these lesson plans may be a good option for you. If you do not have Oxford First Ancient History , you will want to use the lesson plans in the newer third edition of Genesis through Deuteronomy & Ancient Egypt . The daily plans in both editions detail Scripture passages, living books, Book of Centuries entries, narration ideas, geography ideas, additional assignments for older students, and optional hands-on activities for the whole family. (Grades 1–12)"
Geography Books Bundle,https://simplycharlottemason.com/store/geography-books-bundle/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,All three family books you need for each year of This Beautiful Earth geography curriculum in one convenient bundle.
Getting Started in Homeschooling (free e-book),https://simplycharlottemason.com/store/getting-started/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,"A free e-book that helps you determine which approach to homeschooling will fit you and your family best, plus lots of practical tips for fostering a love of learning in your home."
Getting Started with Latin,https://simplycharlottemason.com/store/getting-started-with-latin/,Simply Charlotte Mason,Grades 7; Grade 7; Grade 8,$22.50,"Our recommended Latin course for grades 7 and 8. When purchased through Simply Charlotte Mason, you receive downloadable schedules for Grade 7 and Grade 8 to use Getting Started with Latin in your home school."
Gift Certificate,https://simplycharlottemason.com/store/gift-certificate/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,
GOAL Bible Study Journal,https://simplycharlottemason.com/store/goal-bible-study-journal/,Simply Charlotte Mason,Charlotte Mason; All Ages,$9.95,This book is out of print. A GOAL study has been incorporated into Growth in the Word .
Great Book Discussions Series (High School Literature),https://simplycharlottemason.com/store/great-book-discussions-series-high-school-literature/,Simply Charlotte Mason,High School; High School,Free,Enjoyable guides to great works of literature.
Great Book Discussions: A Reading Guide for The Scarlet Letter (High School Literature),https://simplycharlottemason.com/store/great-book-discussions-the-scarlet-letter-high-school-literature/,Simply Charlotte Mason,High School; High School,$9.95,A guide to reading and discussing Nathaniel Hawthorne’s classic novel The Scarlet Letter . Make high school literature enjoyable!
Great Book Discussions: Ivanhoe (High School Literature),https://simplycharlottemason.com/store/great-book-discussions-ivanhoe-high-school-literature/,Simply Charlotte Mason,High School; High School,$9.95,A guide to reading and discussing Sir Walter Scott’s classic novel Ivanhoe . Make high school literature enjoyable!
Great Book Discussions: Jane Eyre (High School Literature),https://simplycharlottemason.com/store/great-book-discussions-jane-eyre-high-school-literature/,Simply Charlotte Mason,High School; High School,$7.95,A guide to reading and discussing the classic novel Jane Eyre . Make high school literature enjoyable!
Gridded Math Notebook,https://simplycharlottemason.com/store/gridded-math-notebook/,Simply Charlotte Mason,Charlotte Mason; All Ages,$8.95,"Convenient and attractive notebooks full of gridded paper. Available in four printed sizes: ¾″, ½″, ¼″, and 5mm; or downloadable templates for all four in one file."
Growth in the Word,https://simplycharlottemason.com/store/growth-in-the-word/,Simply Charlotte Mason,Legacy Curriculum (All Ages); Grades 7–12,$11.95,"Legacy Curriculum Simply Charlotte Mason has launched new curriculum for history, geography, and Bible. The lesson plans on this page and other legacy curriculum have been discontinued. Print books are available while supplies last, and e-books will be available through December 31, 2026. Find out more Learn to study the Bible as you work your way through eight New Testament epistles step by step in this Bible Study curriculum for grades 7–12."
Habit Training Yourself Workshop Video,https://simplycharlottemason.com/store/habit-training-yourself-workshop-video/,Simply Charlotte Mason,Charlotte Mason; All Ages,$8.95,You can successfully instill good habits in your own life! This live workshop provides guidance and inspiration for adults and young adults.
Handcrafted Scripture Memory Box,https://simplycharlottemason.com/store/handcrafted-scripture-memory-box/,Simply Charlotte Mason,Charlotte Mason; All Ages,$59.95,"Make Scripture Memory time a special family tradition with this lovely, heirloom-quality box. Available on its own, or bundled with sets of verse cards, sturdy dividers, and complete instructions for getting started and maintaining the habit of Scripture Memory in your home. Out of stock. Verse cards are still available separately."
Handicrafts Made Simple (Charlotte Mason Handicrafts Curriculum),https://simplycharlottemason.com/store/handicrafts-made-simple/,Simply Charlotte Mason,Grades 1–12,Free,Handicrafts Made Simple makes it easy to add Charlotte Mason handicrafts to your homeschool schedule. Video demonstrations and complete project instructions walk you and your children through interesting and useful projects. (Grades 1–12)
Handicrafts Made Simple: Cardboard & Paper,https://simplycharlottemason.com/store/handicrafts-made-simple-cardboard-paper/,Simply Charlotte Mason,Grades 1–6,$12.95,With Handicrafts Made Simple it’s easy to add handicrafts to your school schedule. The step-by-step demonstrations and accompanying booklet walk you and your children through interesting and useful projects in cardboard and paper crafts. (Grades 1–6)
Handicrafts Made Simple: Crochet,https://simplycharlottemason.com/store/handicrafts-made-simple-crochet/,Simply Charlotte Mason,Grades 1–12,$12.95,With Handicrafts Made Simple it’s easy to add handicrafts to your school schedule. The step-by-step demonstrations and accompanying booklet walk you and your children through interesting and useful projects in crochet. (Grades 1–12)
Handicrafts Made Simple: Hand Sewing,https://simplycharlottemason.com/store/handicrafts-made-simple-hand-sewing/,Simply Charlotte Mason,Grades 1–12,$12.95,With Handicrafts Made Simple it’s easy to add handicrafts to your school schedule. The step-by-step demonstrations and accompanying booklet walk you and your children through interesting and useful projects in hand sewing. (Grades 1–12)
Handicrafts Made Simple: Knitting,https://simplycharlottemason.com/store/handicrafts-made-simple-knitting/,Simply Charlotte Mason,Grades 1–12,$12.95,With Handicrafts Made Simple it’s easy to add handicrafts to your school schedule. The step-by-step demonstrations and accompanying booklet walk you and your children through interesting and useful projects in knitting. (Grades 1–12)
Handicrafts Made Simple: Woodworking,https://simplycharlottemason.com/store/handicrafts-made-simple-woodworking/,Simply Charlotte Mason,Grades 7–12,$12.95,With Handicrafts Made Simple it’s easy to add handicrafts to your school schedule. The step-by-step demonstrations and accompanying booklet walk you and your children through interesting and useful projects in woodworking. (Grades 7–12)
Handouts for The Story of God and His People: Christ to Early Church,https://simplycharlottemason.com/store/handouts-for-the-story-of-god-and-his-people-christ-to-early-church/,Simply Charlotte Mason,Charlotte Mason; All Ages,$20.00,"For purchases of A Pageant of History: Christ to Early Church at live events, this product gives access to the handouts PDF."
Handouts for The Story of God and His People: Creation to Mount Sinai,https://simplycharlottemason.com/store/handouts-for-the-story-of-god-and-his-people-creation-to-mount-sinai/,Simply Charlotte Mason,Charlotte Mason; All Ages,$20.00,"For purchases of A Pageant of History: Ancient Times at live events, this product gives access to the handouts PDF."
Handouts for The Story of God and His People: King David to Rebuilding,https://simplycharlottemason.com/store/handouts-for-the-story-of-god-and-his-people-king-david-to-rebuilding/,Simply Charlotte Mason,Charlotte Mason; All Ages,$20.00,"For purchases of A Pageant of History: King David to Rebuilding at live events, this product gives access to the handouts PDF."
Handouts for The Story of God and His People: Wilderness to King Saul,https://simplycharlottemason.com/store/handouts-for-the-story-of-god-and-his-people-wilderness-to-king-saul/,Simply Charlotte Mason,Charlotte Mason; All Ages,$20.00,"For purchases of A Pageant of History: Wilderness to King Saul at live events, this product gives access to the handouts PDF."
Handwriting Supplies Kit,https://simplycharlottemason.com/store/handwriting-supplies-kit/,Simply Charlotte Mason,Kindergarten,$23.95,A convenient kit of supplies you need for Charlotte Mason handwriting lessons.
"Hearing and Reading, Telling and Writing",https://simplycharlottemason.com/store/hearing-and-reading-telling-and-writing-a-charlotte-mason-language-arts-handbook/,Simply Charlotte Mason,Charlotte Mason; All Ages,$14.95,"Your complete reference guide to building a Charlotte Mason language arts program! This book tells you exactly what Charlotte said about good literature, vocabulary, teaching your child how to read, narration, composition, English grammar, and more."
High School Narration Guidebook for A Pageant of History: Ancient Times,https://simplycharlottemason.com/store/high-school-narration-guidebook-for-a-pageant-of-history-ancient-times/,Simply Charlotte Mason,High School,$11.95 (was $12.95),"With this Narration Guidebook, your high school student goes deeper into the Ancient time period with additional living books, narration prompts, and Book of Centuries entries. Special intro pricing A Pageant of History: Ancient Times is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
High School Narration Guidebook for A Pageant of History: Early Modern,https://simplycharlottemason.com/store/high-school-narration-guidebook-for-a-pageant-of-history-early-modern/,Simply Charlotte Mason,High School,$11.95 (was $12.95),"With this Narration Guidebook, your high school student goes deeper into the Early Modern time period with additional living books, narration prompts, and Book of Centuries entries. Special intro pricing A Pageant of History: Early Modern is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
High School Narration Guidebook for A Pageant of History: Middle Ages,https://simplycharlottemason.com/store/high-school-narration-guidebook-for-a-pageant-of-history-middle-ages/,Simply Charlotte Mason,High School,$11.95 (was $12.95),"With this Narration Guidebook, your high school student goes deeper into the Middle Ages time period with additional living books, narration prompts, and Book of Centuries entries. Special intro pricing A Pageant of History: Middle Ages is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
High School Narration Guidebook for A Pageant of History: Modern Times,https://simplycharlottemason.com/store/high-school-narration-guidebook-for-a-pageant-of-history-modern-times/,Simply Charlotte Mason,High School,$11.95 (was $12.95),"With this Narration Guidebook, your high school student goes deeper into the Modern time period with additional living books, narration prompts, and Book of Centuries entries. Special intro pricing A Pageant of History: Modern Times is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
High School Student Guidebook for This Beautiful Earth: Africa and the Middle East,https://simplycharlottemason.com/store/high-school-student-guidebook-for-this-beautiful-earth-africa-and-the-middle-east/,Simply Charlotte Mason,High School; Grades 9–12,$10.95 (was $11.95),"This student book for Grades 9–12 contains map labeling exercises and additional lessons that supplement This Beautiful Earth: Africa and the Middle East Family Lesson book. Special intro pricing This Beautiful Earth: Africa and the Middle East is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
High School Student Guidebook for This Beautiful Earth: Asia and Australia & Oceania,https://simplycharlottemason.com/store/high-school-student-guidebook-for-this-beautiful-earth-asia-and-australia-oceania/,Simply Charlotte Mason,High School; Grades 9–12,$10.95 (was $11.95),"This student book for Grades 9–12 contains map labeling exercises and additional lessons that supplement This Beautiful Earth: Asia and Australia & Oceania Family Lesson book. Special intro pricing This Beautiful Earth: Asia and Australia & Oceania is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
High School Student Guidebook for This Beautiful Earth: North America and the Caribbean,https://simplycharlottemason.com/store/high-school-student-guidebook-for-this-beautiful-earth-north-america-and-the-caribbean/,Simply Charlotte Mason,High School; Grades 9–12,$10.95 (was $11.95),"This student book for Grades 9–12 contains map labeling exercises and additional lessons that supplement This Beautiful Earth: North America and the Caribbean Family Lesson book. Special intro pricing This Beautiful Earth: North America and the Caribbean is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
High School Student Guidebook for This Beautiful Earth: South & Central America and Europe,https://simplycharlottemason.com/store/high-school-student-guidebook-for-this-beautiful-earth-south-central-america-and-europe/,Simply Charlotte Mason,High School; Grades 9–12,$10.95 (was $11.95),"This student book for Grades 9–12 contains map labeling exercises and additional lessons that supplement This Beautiful Earth: South & Central America and Europe Family Lesson book. Special intro pricing This Beautiful Earth: South & Central America and Europe is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
Hitler,https://simplycharlottemason.com/store/hitler/,Simply Charlotte Mason,Legacy Curriculum (All Ages); Grades 10–12,$13.95,"From a penniless tramp he rose to wield more power than any other man in history. He reshaped the mind of a country, built an unstoppable army from the remnants of a crushed nation—and committed murder on an unimaginable scale. He was Adolf Hitler, and his life and deeds will—and must—always be remembered. Recommended for grades 10–12."
"Home Education: Charlotte Mason’s Original Home Schooling Series, Volume 1",https://simplycharlottemason.com/store/home-education-charlotte-masons-original-home-schooling-series-volume-1/,Simply Charlotte Mason,Charlotte Mason; All Ages,$15.95,"Volume 1 of Charlotte Mason’s original writings, Home Education , gives wonderful ideas for parents of children under nine years old. Purchase the printed copy and receive two e-book formats free!"
Homeschool Co-op Bible Courses,https://simplycharlottemason.com/store/cmt-bible-courses/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,Dig into Bible study together in your co-op with these group lesson plans. Charlotte Mason Together Parables Bible Course $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist
Homeschool Co-op Forms and Templates Pack,https://simplycharlottemason.com/store/cmt-forms-and-templates-pack/,Simply Charlotte Mason,Charlotte Mason; All Ages,$21.95,A pack of beautiful and functional forms and templates just for Charlotte Mason group leaders.
Homeschool Co-op Hymn Study Courses,https://simplycharlottemason.com/store/cmt-hymn-study-courses/,Simply Charlotte Mason,Grades 1–12,Free,"Explore and sing the great hymns of the faith together in your co-op with these group lesson plans designed for grades 1–12. Charlotte Mason Together Hymn Study Course: I Sing the Mighty Power of God & Like a River Glorious $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist Charlotte Mason Together Hymn Study Course: To God Be the Glory & Immortal, Invisible, God Only Wise $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist"
Homeschool Co-op Literature Read-Aloud Courses,https://simplycharlottemason.com/store/cmt-read-aloud-courses/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,Enjoy great read-aloud books in a co-op setting with these group lesson plans. Charlotte Mason Together The Kite Fighters Read-Aloud Course $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist
Homeschool Co-op Math Courses,https://simplycharlottemason.com/store/cmt-math-courses/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,Have fun reviewing math together in your co-op with these group lesson plans. Charlotte Mason Together Your Business Math Course $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist
Homeschool Co-op Music Study Courses,https://simplycharlottemason.com/store/cmt-music-study-courses/,Simply Charlotte Mason,Grades 1–12,Free,Give your students beautiful music of great composers in a co-op setting with these group lesson plans designed for grades 1–12. Charlotte Mason Together Chopin Music Study Course $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist Charlotte Mason Together Schumann Music Study Course $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist
Homeschool Co-op Picture Study Courses,https://simplycharlottemason.com/store/cmt-picture-study-courses/,Simply Charlotte Mason,Grades 1–12,Free,Enjoy the artwork of master artists together in your co-op with these group lesson plans designed for grades 1–12. CMT Fra Angelico Picture Study Course $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist CMT Holbein Picture Study Course $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist
Homeschool Co-op Poetry Courses,https://simplycharlottemason.com/store/cmt-poetry-courses/,Simply Charlotte Mason,Grades 1–12,Free,"Enjoy poet studies together in your co-op with these group lesson plans designed for grades 1–12. Charlotte Mason Together Longfellow Poetry Course, Part 1 $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist Charlotte Mason Together Longfellow Poetry Course, Part 2 $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist"
Homeschool Co-op Scripture Memory Courses,https://simplycharlottemason.com/store/cmt-scripture-memory-courses/,Simply Charlotte Mason,Grades 1–12,Free,"Memorize and recite God’s Word together in your co-op with these group lesson plans designed for grades 1–12. Charlotte Mason Together Scripture Memory Course: Jeremiah 9:23, 24 $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist CMT Scripture Memory Course: Matthew 7:24–27 $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist"
Homeschool Co-op Shakespeare Courses,https://simplycharlottemason.com/store/cmt-shakespeare-courses/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,Enjoy Shakespeare’s plays in a co-op setting with these group lesson plans. Charlotte Mason Together Twelfth Night Shakespeare Course $ 10.95 – $ 14.95 Price range: $10.95 through $14.95 Select options This product has multiple variants. The options may be chosen on the product page Add to wishlist
Homeschool Planning Subject Cards (free download),https://simplycharlottemason.com/store/subject-cards-free-download/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,Use these free Subject Cards to quickly and easily lay out weekly and daily schedules for your Charlotte Mason home school.
Hope for Tomorrow Calendar Journal,https://simplycharlottemason.com/store/hope-tomorrow-calendar-journal/,Simply Charlotte Mason,Charlotte Mason; All Ages,Free,"A personal calendar journal for the home-educating mother, in which Karen Andreola shares her heart about being “more the mother, less the teacher,” about the well-fed mind, a happy home life, the majesty of motherhood, and more. Out of stock and discontinued."
Hours in the Out-of-Doors,https://simplycharlottemason.com/store/hours-in-the-out-of-doors/,Simply Charlotte Mason,Charlotte Mason; All Ages,$9.95,An excellent resource for anyone who wants to lead her students in nature study with confidence. This handbook explains all about nature study in Charlotte Mason’s own words. Full of inspiring quotes and lots of practical tips!
Hungry Planet: What the World Eats,https://simplycharlottemason.com/store/hungry-planet-what-the-world-eats/,Simply Charlotte Mason,Legacy Curriculum (All Ages),$21.95,"A fascinating living geography book that highlights families around the world, pictured in their kitchens with one week’s worth of groceries. Used in all of the Visits To… geography notebooks . Note: The book Hungry Planet used in the Visits to… series is out of print as of 2024. A downloadable guide to substitute readings from alternate book What the World Eats is included with purchase of any Visits to… book. The substitution guides are also available to download on the Visits to… Links and Tips page."
Hymns in Prose,https://simplycharlottemason.com/store/hymns-in-prose/,Simply Charlotte Mason,Grades 2–3,Free,"A beautiful reader, recommended by Charlotte Mason, that encourages a love and reverence for God and His handiwork while reinforcing reading skills. A teacher’s guide and copybooks in a variety of styles are also available. (Grades 2–3) Download a free sample of Hymns in Prose for Children and the Teacher Book ."
Hymns in Prose Copybook,https://simplycharlottemason.com/store/hymns-in-prose-copybook/,Simply Charlotte Mason,Grades 2–3; Kindergarten,$8.76 (was $10.95),"Companion copybooks to the beautiful reader recommended by Charlotte Mason. (Grades 2–3) Coming mid-2025: A new Charlotte Mason handwriting series! Starting with learning letter strokes in Kindergarten and going all the way through cursive practice, this new series will guide you and your student with short, simple-to-follow lessons. While supplies last, older Simply CM handwriting resources are available at a 20% discount. Read more about the new series →"
Hymns in Prose for Children,https://simplycharlottemason.com/store/hymns-prose-children/,Simply Charlotte Mason,Grades 2–3,Free,"A beautiful reader, recommended by Charlotte Mason, that encourages a love and reverence for God and His handiwork while reinforcing reading skills. A teacher’s guide and copybooks in a variety of styles are also available. (Grades 2–3)"
Hymns in Prose Teacher Guide,https://simplycharlottemason.com/store/hymns-prose-teacher-guide/,Simply Charlotte Mason,Grades 2–3,Free,"Reading lessons using a beautiful reader, recommended by Charlotte Mason, that encourages a love and reverence for God and His handiwork while reinforcing reading skills. The student reader and copybooks in a variety of styles are also available. (Grades 2–3)"
I Am Malala (Young Readers Edition),https://simplycharlottemason.com/store/i-am-malala-young-readers-edition/,Simply Charlotte Mason,Charlotte Mason; All Ages,$9.95,"Through Malala’s story, your students will discover life in a region of Pakistan—both before and after the Taliban took control and ruled by terrorism."
In Freedom’s Cause Audiobook,https://simplycharlottemason.com/store/in-freedoms-cause-audiobook/,Simply Charlotte Mason,Charlotte Mason; All Ages,$18.00,"G. A. Henty’s classic tale of the fight for freedom in Scotland, read by masterful narrator Jim Hodges. (Audio download.)"
In the Word (Charlotte Mason Bible Study Curriculum),https://simplycharlottemason.com/store/charlotte-mason-bible-study-curriculum/,Simply Charlotte Mason,Grades 3–12,Free,"A Charlotte Mason Bible study curriculum for your students in grades 3–12 that makes it simple for you to get your students into the Word. Special intro pricing In the Word is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
"In the Word: Student Bible Studies, Book 1",https://simplycharlottemason.com/store/in-the-word-student-bible-studies-book-1/,Simply Charlotte Mason,Grade 3,$9.95 (was $10.95),"Charlotte Mason Bible study for grade 3 and up that makes it simple for you to get your students into the Word. Psalms • Parables • Names of God Special intro pricing In the Word, Book 1 is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
"In the Word: Student Bible Studies, Book 10",https://simplycharlottemason.com/store/in-the-word-student-bible-studies-book-10/,Simply Charlotte Mason,Grade 12,$9.95 (was $10.95),"Charlotte Mason Bible study for grade 12 and up that makes it simple for you to get your students into the Word. Romans Special intro pricing In the Word, Book 10 is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
"In the Word: Student Bible Studies, Book 2",https://simplycharlottemason.com/store/in-the-word-student-bible-studies-book-2/,Simply Charlotte Mason,Grade 4,$9.95 (was $10.95),"Charlotte Mason Bible study for grade 4 and up that makes it simple for you to get your students into the Word. Mark • The Sermon on the Mount • The Tabernacle Special intro pricing In the Word, Book 2 is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
"In the Word: Student Bible Studies, Book 3",https://simplycharlottemason.com/store/in-the-word-student-bible-studies-book-3/,Simply Charlotte Mason,Grade 5,$9.95 (was $10.95),"Charlotte Mason Bible study for grade 5 and up that makes it simple for you to get your students into the Word. Old Testament Law • Prayers • Proverbs Special intro pricing In the Word, Book 3 is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
"In the Word: Student Bible Studies, Book 4",https://simplycharlottemason.com/store/in-the-word-student-bible-studies-book-4/,Simply Charlotte Mason,Grade 6,$9.95 (was $10.95),"Charlotte Mason Bible study for grade 6 and up that makes it simple for you to get your students into the Word. Psalms • Proverbs • Ecclesiastes Special intro pricing In the Word, Book 4 is part of a new curriculum for history, geography, and Bible. Special introductory pricing will be available through the release of the new curriculum. Find out more"
